student_id,first_name,last_name,gender,birth_date,email_address,admitted,enrolled,parent_alum,parent_highest_ed,first_gen_hed_student,high_school_gpa,was_hs_athlete_ind,home_state_name,admit_type,private_hs_indicator,multiple_majors_indicator,secondary_class_percentile,department_id,admit_semester_id,first_year_gpa,cumulative_gpa,enroll_status,planned_grad_semester_id
101266,John,Doe_004,M,,John.Doe_004@example.com,1,1,1,3,1,2.44,1,New Jersey,Regular,0,0,61,28,31,0,0,enrolled,38
101268,Marcia,Oliveira_002,F,,Marcia.Oliveira_002@example.com,1,1,1,6,0,3.13,1,Washington,Regular,0,0,78,25,31,0,0,enrolled,38
101273,Richard,Roe_102,M,,Richard.Roe_102@example.com,1,1,0,2,1,2.42,1,American Samoa,Regular,0,0,60,25,31,0,0,enrolled,38
101275,Paulo,Santos_091,M,,Paulo.Santos_091@example.com,1,1,0,6,0,3.38,1,Guam,Regular,0,0,84,29,31,0,0,enrolled,38
101278,Jane,Doe_061,F,,Jane.Doe_061@example.com,1,1,0,8,0,3.21,1,Texas,Regular,0,0,80,28,31,0,0,enrolled,38
101282,Mateo,Jackson_403,M,,Mateo.Jackson_403@example.com,1,1,0,7,0,3.23,0,Maine,Regular,0,0,80,25,31,0,0,enrolled,38
101290,Mary,Major_190,F,,Mary.Major_190@example.com,1,1,0,6,0,2.93,1,Maine,Regular,0,0,73,28,31,0,0,enrolled,38
101293,Diego,Ramirez_006,M,,Diego.Ramirez_006@example.com,1,1,0,3,1,2.93,1,District ,Regular,0,0,73,25,31,0,0,enrolled,38
101306,Jane,Doe_395,F,,Jane.Doe_395@example.com,1,1,0,5,0,3.34,1,Alaska,Regular,0,0,83,25,31,0,0,enrolled,38
101314,Marcia,Oliveira_103,F,,Marcia.Oliveira_103@example.com,0,0,0,7,0,3.1,0,District ,Regular,0,1,77,25,31,0,0,declined,0
101327,Marcia,Oliveira_368,F,,Marcia.Oliveira_368@example.com,0,0,0,8,0,3,0,New Mexico,Regular,1,1,74,25,31,0,0,declined,0
101329,Nikki,Wolf_296,F,,Nikki.Wolf_296@example.com,1,1,1,1,1,2.79,1,Delaware,Regular,0,0,69,26,31,0,0,enrolled,38
101332,Richard,Roe_305,M,,Richard.Roe_305@example.com,1,0,0,3,1,3.11,1,District ,Regular,0,0,77,26,31,0,0,admitted,0
101336,John,Stiles_014,M,,John.Stiles_014@example.com,1,1,0,2,1,3.04,1,Puerto Rico,Regular,0,0,75,29,31,0,0,enrolled,38
101347,Marcia,Oliveira_122,F,,Marcia.Oliveira_122@example.com,1,1,0,2,1,3.23,0,Indiana,Regular,0,0,80,29,31,0,0,enrolled,38
101351,Alejandro,Rosalez_312,M,,Alejandro.Rosalez_312@example.com,0,0,0,6,0,3.47,0,New Mexico,Regular,0,1,86,28,31,0,0,declined,0
101358,Richard,Roe_178,M,,Richard.Roe_178@example.com,1,1,0,7,0,3.88,0,Oregon,Early Decision,0,0,97,29,31,0,0,enrolled,38
101365,John,Doe_436,M,,John.Doe_436@example.com,0,0,0,4,0,2.73,0,Montana,Regular,0,1,68,25,31,0,0,declined,0
101371,Marcia,Oliveira_436,F,,Marcia.Oliveira_436@example.com,1,0,0,7,0,3.21,1,Maine,Regular,0,0,80,29,31,0,0,admitted,0
101376,Mateo,Jackson_402,M,,Mateo.Jackson_402@example.com,1,1,0,5,0,2.66,0,Pennsylvania,Regular,0,0,66,26,31,0,0,enrolled,38
101381,John,Stiles_420,M,,John.Stiles_420@example.com,1,1,0,1,1,3.24,0,Idaho,Regular,0,0,80,25,31,0,0,enrolled,38
101382,Mary,Major_424,F,,Mary.Major_424@example.com,1,1,1,2,1,2.87,1,Oklahoma,Regular,0,0,71,25,31,0,0,enrolled,38
101385,Maria,Garcia_231,F,,Maria.Garcia_231@example.com,1,1,0,5,0,3.45,0,Kentucky,Regular,0,0,86,25,31,0,0,enrolled,38
101387,John,Doe_291,M,,John.Doe_291@example.com,1,1,0,4,0,3.24,0,Delaware,Regular,0,0,80,28,31,0,0,enrolled,38
101392,Ana,Silva_306,F,,Ana.Silva_306@example.com,1,1,0,3,1,3.32,1,Washington,Regular,0,0,83,25,31,0,0,enrolled,38
101398,Ana,Silva_150,F,,Ana.Silva_150@example.com,1,1,0,7,0,3.77,1,Maryland,Regular,0,0,94,25,31,0,0,enrolled,38
101399,Mary,Major_175,F,,Mary.Major_175@example.com,1,1,0,0,1,3.67,1,Virgin Islands,Regular,0,0,91,26,31,0,0,enrolled,38
101410,Jane,Doe_173,F,,Jane.Doe_173@example.com,0,0,0,7,0,3.25,0,South Dakota,Regular,1,1,81,26,31,0,0,declined,0
101431,Carlos,Salazar_010,M,,Carlos.Salazar_010@example.com,1,1,0,0,1,3,0,Michigan,Regular,0,0,75,25,31,0,0,enrolled,38
101438,Richard,Roe_163,M,,Richard.Roe_163@example.com,1,1,1,0,1,3.1,1,New York,Regular,0,0,77,27,31,0,0,enrolled,38
101483,Mateo,Jackson_203,M,,Mateo.Jackson_203@example.com,1,1,0,6,0,2.63,1,of Columbia,Regular,0,0,65,25,31,0,0,enrolled,38
101491,Marcia,Oliveira_408,F,,Marcia.Oliveira_408@example.com,1,1,0,6,0,2.97,1,North Dakota,Regular,0,0,74,27,31,0,0,enrolled,38
101495,John,Stiles_003,M,,John.Stiles_003@example.com,0,0,0,1,1,2.54,0,Texas,Regular,0,1,63,26,31,0,0,declined,0
101503,Ana,Silva_298,F,,Ana.Silva_298@example.com,1,0,0,0,1,3.43,1,District ,Regular,0,0,85,26,31,0,0,admitted,0
101505,Carlos,Salazar_168,M,,Carlos.Salazar_168@example.com,1,1,0,4,0,3.52,1,Alabama,Regular,0,0,88,27,31,0,0,enrolled,38
101514,Jorge,Souza_251,M,,Jorge.Souza_251@example.com,0,0,0,3,1,3.17,0,Missouri,Regular,1,1,79,27,31,0,0,declined,0
101519,John,Stiles_167,M,,John.Stiles_167@example.com,1,1,0,0,1,3.67,1,Guam,Regular,0,0,91,28,31,0,0,enrolled,38
101522,Nikki,Wolf_213,F,,Nikki.Wolf_213@example.com,0,0,0,1,1,3.38,0,New Mexico,Regular,0,1,84,29,31,0,0,declined,0
101525,Jane,Doe_144,F,,Jane.Doe_144@example.com,0,0,0,1,1,2.98,0,Hawaii,Regular,1,1,74,27,31,0,0,declined,0
101536,Shirley,Rodriguez_083,F,,Shirley.Rodriguez_083@example.com,1,1,0,8,0,2.64,1,South Carolina,Regular,0,0,65,25,31,0,0,enrolled,38
101553,Shirley,Rodriguez_068,F,,Shirley.Rodriguez_068@example.com,0,0,0,8,0,3.25,0,Washington,Regular,0,1,81,25,31,0,0,declined,0
101563,Mary,Major_057,F,,Mary.Major_057@example.com,1,1,0,4,0,2.69,1,Illinois,Regular,0,0,67,25,31,0,0,enrolled,38
101582,Maria,Garcia_340,F,,Maria.Garcia_340@example.com,1,1,1,5,0,3.09,0,Maine,Regular,0,0,77,29,31,0,0,enrolled,38
101583,Richard,Roe_340,M,,Richard.Roe_340@example.com,1,1,0,6,0,2.98,1,North Dakota,Regular,0,0,74,28,31,0,0,enrolled,38
101596,Shirley,Rodriguez_039,F,,Shirley.Rodriguez_039@example.com,1,1,1,3,1,3,1,Wisconsin,Regular,0,0,75,25,31,0,0,enrolled,38
101603,Nikki,Wolf_184,F,,Nikki.Wolf_184@example.com,1,1,0,5,0,2.48,1,Idaho,Regular,0,0,61,26,31,0,0,enrolled,38
101606,Maria,Garcia_168,F,,Maria.Garcia_168@example.com,1,1,0,1,1,3.18,0,Michigan,Regular,0,0,79,25,31,0,0,enrolled,38
101616,Marcia,Oliveira_194,F,,Marcia.Oliveira_194@example.com,1,1,0,0,1,2.96,1,Oregon,Regular,0,0,74,26,31,0,0,enrolled,38
101617,John,Doe_413,M,,John.Doe_413@example.com,1,1,0,4,0,3.62,1,American Samoa,Regular,0,0,90,26,31,0,0,enrolled,38
101618,Martha,Rivera_200,F,,Martha.Rivera_200@example.com,1,1,0,4,0,2.89,1,North Dakota,Regular,0,0,72,27,31,0,0,enrolled,38
101621,Marcia,Oliveira_048,F,,Marcia.Oliveira_048@example.com,1,1,0,2,1,2.59,0,Alaska,Regular,0,0,64,25,31,0,0,enrolled,38
101635,Mary,Major_300,F,,Mary.Major_300@example.com,1,1,0,1,1,3.26,0,Alaska,Regular,0,0,81,28,31,0,0,enrolled,38
101650,Mateo,Jackson_056,M,,Mateo.Jackson_056@example.com,1,1,0,6,0,3.49,1,California,Regular,0,0,87,26,31,0,0,enrolled,38
101651,Ana,Silva_285,F,,Ana.Silva_285@example.com,0,0,0,8,0,3.6,0,Virgin Islands,Regular,1,1,89,29,31,0,0,declined,0
101652,Paulo,Santos_176,M,,Paulo.Santos_176@example.com,0,0,0,5,0,3.55,0,Virginia,Regular,1,1,88,26,31,0,0,declined,0
101663,Mateo,Jackson_309,M,,Mateo.Jackson_309@example.com,0,0,0,7,0,3.33,0,Ohio,Regular,1,1,83,29,31,0,0,declined,0
101664,Paulo,Santos_250,M,,Paulo.Santos_250@example.com,0,0,0,2,1,2.92,0,North Dakota,Regular,0,1,72,28,31,0,0,declined,0
101667,John,Stiles_143,M,,John.Stiles_143@example.com,1,1,0,3,1,2.7,0,Wyoming,Regular,0,0,67,25,31,0,0,enrolled,38
101680,Diego,Ramirez_406,M,,Diego.Ramirez_406@example.com,1,1,0,4,0,3.66,0,Alaska,Regular,0,0,91,26,31,0,0,enrolled,38
101681,John,Doe_281,M,,John.Doe_281@example.com,1,1,0,8,0,3.51,0,Wyoming,Regular,0,0,87,25,31,0,0,enrolled,38
101688,Marcia,Oliveira_221,F,,Marcia.Oliveira_221@example.com,1,1,0,5,0,3.17,1,Colorado,Regular,0,0,79,27,31,0,0,enrolled,38
101690,Paulo,Santos_054,M,,Paulo.Santos_054@example.com,1,1,0,0,1,3.22,0,Massachusetts,Regular,0,0,80,28,31,0,0,enrolled,38
101694,Shirley,Rodriguez_001,F,,Shirley.Rodriguez_001@example.com,1,1,0,7,0,3.24,1,Minnesota,Regular,0,0,81,25,31,0,0,enrolled,38
101699,Jane,Doe_038,F,,Jane.Doe_038@example.com,1,1,0,1,1,2.87,1,Delaware,Regular,0,0,71,27,31,0,0,enrolled,38
101721,Nikki,Wolf_248,F,,Nikki.Wolf_248@example.com,1,1,0,5,0,3.01,1,Alabama,Regular,0,0,75,26,31,0,0,enrolled,38
101723,Martha,Rivera_347,F,,Martha.Rivera_347@example.com,1,1,1,4,0,3.52,1,Kansas,Regular,0,0,88,26,31,0,0,enrolled,38
101739,Jorge,Souza_293,M,,Jorge.Souza_293@example.com,1,1,0,8,0,3.16,1,Utah,Regular,0,0,78,27,31,0,0,enrolled,38
101747,Nikki,Wolf_423,F,,Nikki.Wolf_423@example.com,1,1,0,3,1,3.5,1,South Carolina,Regular,0,0,87,26,31,0,0,enrolled,38
101752,Shirley,Rodriguez_067,F,,Shirley.Rodriguez_067@example.com,1,1,0,5,0,3.6,1,Nevada,Regular,0,0,90,28,31,0,0,enrolled,38
101759,Paulo,Santos_421,M,,Paulo.Santos_421@example.com,1,1,1,8,0,3.05,1,Arkansas,Regular,0,0,76,28,31,0,0,enrolled,38
101762,Nikki,Wolf_307,F,,Nikki.Wolf_307@example.com,1,1,0,4,0,3.25,1,Georgia,Regular,0,0,81,26,31,0,0,enrolled,38
101772,Marcia,Oliveira_341,F,,Marcia.Oliveira_341@example.com,1,1,0,1,1,3.18,1,Rhode Island,Regular,0,0,79,25,31,0,0,enrolled,38
101783,Mateo,Jackson_142,M,,Mateo.Jackson_142@example.com,1,1,0,1,1,3.24,0,California,Regular,0,0,81,25,31,0,0,enrolled,38
101788,Paulo,Santos_432,M,,Paulo.Santos_432@example.com,1,1,0,7,0,2.98,1,South Carolina,Regular,0,0,74,25,31,0,0,enrolled,38
101796,Martha,Rivera_406,F,,Martha.Rivera_406@example.com,0,0,0,4,0,3.21,0,Arkansas,Regular,1,1,80,29,31,0,0,declined,0
101801,Maria,Garcia_047,F,,Maria.Garcia_047@example.com,0,0,0,7,0,3.13,0,District ,Regular,0,1,78,26,31,0,0,declined,0
101808,Mary,Major_334,F,,Mary.Major_334@example.com,1,1,1,8,0,2.73,1,Nevada,Regular,0,0,68,26,31,0,0,enrolled,38
101812,Jorge,Souza_149,M,,Jorge.Souza_149@example.com,0,0,0,0,1,3.39,0,Indiana,Regular,1,1,84,29,31,0,0,declined,0
101814,Alejandro,Rosalez_129,M,,Alejandro.Rosalez_129@example.com,1,1,0,6,0,3.5,0,Nevada,Regular,0,0,87,28,31,0,0,enrolled,38
101820,Carlos,Salazar_113,M,,Carlos.Salazar_113@example.com,1,1,1,7,0,3.02,1,New York,Regular,0,0,75,25,31,0,0,enrolled,38
101826,John,Stiles_138,M,,John.Stiles_138@example.com,1,1,0,8,0,3.17,1,Washington,Regular,0,0,79,26,31,0,0,enrolled,38
101838,Diego,Ramirez_377,M,,Diego.Ramirez_377@example.com,1,1,1,7,0,3.55,0,Utah,Regular,0,0,88,26,31,0,0,enrolled,38
101840,Jorge,Souza_052,M,,Jorge.Souza_052@example.com,1,1,0,1,1,3.58,0,Louisiana,Regular,0,0,89,28,31,0,0,enrolled,38
101846,Ana,Silva_330,F,,Ana.Silva_330@example.com,0,0,0,5,0,3.7,0,Oregon,Regular,1,1,92,25,31,0,0,declined,0
101852,Richard,Roe_322,M,,Richard.Roe_322@example.com,1,1,0,2,1,3.27,0,Vermont,Regular,0,0,81,25,31,0,0,enrolled,38
101862,John,Doe_127,M,,John.Doe_127@example.com,1,1,0,4,0,2.52,0,Vermont,Regular,0,0,62,25,31,0,0,enrolled,38
101868,Ana,Silva_193,F,,Ana.Silva_193@example.com,1,1,1,1,1,3.98,1,Vermont,Early Decision,0,0,99,26,31,0,0,enrolled,38
101873,Mateo,Jackson_070,M,,Mateo.Jackson_070@example.com,1,1,0,5,0,3.05,1,Delaware,Regular,0,0,76,28,31,0,0,enrolled,38
101879,Maria,Garcia_359,F,,Maria.Garcia_359@example.com,0,0,0,7,0,3.05,0,Florida,Regular,0,1,76,25,31,0,0,declined,0
101891,Diego,Ramirez_416,M,,Diego.Ramirez_416@example.com,1,1,0,5,0,2.93,1,Iowa,Regular,0,0,73,28,31,0,0,enrolled,38
101898,Mary,Major_078,F,,Mary.Major_078@example.com,1,1,0,8,0,2.45,1,Kansas,Regular,0,0,61,27,31,0,0,enrolled,38
101916,Diego,Ramirez_091,M,,Diego.Ramirez_091@example.com,1,1,1,5,0,3.36,1,Indiana,Regular,0,0,84,29,31,0,0,enrolled,38
101918,Martha,Rivera_181,F,,Martha.Rivera_181@example.com,0,0,0,1,1,3.25,0,West Virginia,Regular,0,1,81,29,31,0,0,declined,0
101919,Jorge,Souza_196,M,,Jorge.Souza_196@example.com,1,1,1,3,1,3.53,1,Alaska,Regular,0,0,88,26,31,0,0,enrolled,38
101931,Shirley,Rodriguez_051,F,,Shirley.Rodriguez_051@example.com,1,1,0,8,0,3.04,0,Colorado,Regular,0,0,76,28,31,0,0,enrolled,38
101932,Paulo,Santos_118,M,,Paulo.Santos_118@example.com,0,0,0,8,0,3.54,0,Maryland,Regular,0,1,88,27,31,0,0,declined,0
101935,Diego,Ramirez_237,M,,Diego.Ramirez_237@example.com,0,0,0,0,1,3.26,0,Nevada,Regular,0,1,81,28,31,0,0,declined,0
101936,Nikki,Wolf_437,F,,Nikki.Wolf_437@example.com,0,0,0,7,0,3.53,0,Colorado,Regular,1,1,88,27,31,0,0,declined,0
101941,Richard,Roe_019,M,,Richard.Roe_019@example.com,1,1,0,7,0,2.9,1,Alabama,Regular,0,0,72,25,31,0,0,enrolled,38
101943,Carlos,Salazar_270,M,,Carlos.Salazar_270@example.com,1,1,0,2,1,2.74,1,Delaware,Regular,0,0,68,29,31,0,0,enrolled,38
101948,John,Stiles_306,M,,John.Stiles_306@example.com,0,0,0,2,1,3.39,0,New Hampshire,Regular,0,1,84,25,31,0,0,declined,0
101959,Maria,Garcia_278,F,,Maria.Garcia_278@example.com,0,0,0,1,1,3.34,0,Alabama,Regular,0,1,83,29,31,0,0,declined,0
101963,Martha,Rivera_156,F,,Martha.Rivera_156@example.com,1,1,0,3,1,3.46,0,Arkansas,Regular,0,0,86,28,31,0,0,enrolled,38
101974,Diego,Ramirez_147,M,,Diego.Ramirez_147@example.com,1,1,0,8,0,3.05,0,Delaware,Regular,0,0,76,26,31,0,0,enrolled,38
101979,Martha,Rivera_217,F,,Martha.Rivera_217@example.com,0,0,0,2,1,3.22,0,Florida,Regular,1,1,80,26,31,0,0,declined,0
101994,Martha,Rivera_299,F,,Martha.Rivera_299@example.com,1,1,0,1,1,3.19,1,Guam,Regular,0,0,79,26,31,0,0,enrolled,38
101999,Mary,Major_303,F,,Mary.Major_303@example.com,1,1,0,5,0,3.38,1,Guam,Regular,0,0,84,26,31,0,0,enrolled,38
102000,Ana,Silva_162,F,,Ana.Silva_162@example.com,1,1,0,1,1,2.83,1,Pennsylvania,Regular,0,0,70,26,33,0,0,enrolled,40
102001,Alejandro,Rosalez_272,M,,Alejandro.Rosalez_272@example.com,0,0,0,8,0,3.08,0,Wisconsin,Regular,0,1,76,26,33,0,0,declined,0
102003,Jane,Doe_301,F,,Jane.Doe_301@example.com,1,1,0,5,0,3.1,1,Georgia,Regular,0,0,77,28,33,0,0,enrolled,40
102012,Mary,Major_024,F,,Mary.Major_024@example.com,1,1,0,3,1,3.32,1,Pennsylvania,Regular,0,0,82,27,33,0,0,enrolled,40
102013,Nikki,Wolf_377,F,,Nikki.Wolf_377@example.com,1,1,0,3,1,3.41,0,Vermont,Regular,0,0,85,26,33,0,0,enrolled,40
102018,Mary,Major_179,F,,Mary.Major_179@example.com,1,1,0,4,0,3.27,0,Oklahoma,Regular,0,0,81,29,33,0,0,enrolled,40
102021,John,Doe_143,M,,John.Doe_143@example.com,0,0,0,2,1,3.16,0,Maryland,Regular,1,1,79,27,33,0,0,declined,0
102031,Paulo,Santos_435,M,,Paulo.Santos_435@example.com,1,1,0,2,1,2.51,1,Nevada,Regular,0,0,62,25,33,0,0,enrolled,40
102068,Diego,Ramirez_279,M,,Diego.Ramirez_279@example.com,1,1,0,4,0,3.33,0,Illinois,Regular,0,0,83,27,33,0,0,enrolled,40
102070,Nikki,Wolf_101,F,,Nikki.Wolf_101@example.com,1,1,0,8,0,3.39,0,Texas,Regular,0,0,84,28,33,0,0,enrolled,40
102081,Shirley,Rodriguez_248,F,,Shirley.Rodriguez_248@example.com,1,0,0,2,1,3,1,Wyoming,Regular,0,0,75,25,33,0,0,admitted,0
102093,Martha,Rivera_073,F,,Martha.Rivera_073@example.com,1,0,0,6,0,2.51,1,Vermont,Regular,0,0,62,29,33,0,0,admitted,0
102098,Jane,Doe_194,F,,Jane.Doe_194@example.com,1,1,0,8,0,2.96,1,Nebraska,Regular,0,0,74,29,33,0,0,enrolled,40
102099,Diego,Ramirez_198,M,,Diego.Ramirez_198@example.com,0,0,0,2,1,2.69,0,North Carolina,Regular,0,1,67,28,33,0,0,declined,0
102103,Richard,Roe_171,M,,Richard.Roe_171@example.com,0,0,0,2,1,3.11,0,New Jersey,Regular,0,1,77,28,33,0,0,declined,0
102109,Martha,Rivera_369,F,,Martha.Rivera_369@example.com,1,1,0,5,0,3.11,1,Kentucky,Regular,0,0,77,27,33,0,0,enrolled,40
102120,Mary,Major_396,F,,Mary.Major_396@example.com,1,1,0,1,1,3.23,1,Rhode Island,Regular,0,0,80,26,33,0,0,enrolled,40
102126,Jorge,Souza_139,M,,Jorge.Souza_139@example.com,1,1,0,0,1,3.47,1,Nebraska,Regular,0,0,86,27,33,0,0,enrolled,40
102130,Maria,Garcia_401,F,,Maria.Garcia_401@example.com,1,1,0,8,0,3.79,0,Washington,Regular,0,0,94,29,33,0,0,enrolled,40
102137,Diego,Ramirez_411,M,,Diego.Ramirez_411@example.com,1,1,0,7,0,3.84,1,Florida,Regular,0,0,95,29,33,0,0,enrolled,40
102138,John,Doe_193,M,,John.Doe_193@example.com,1,1,0,4,0,2.54,0,District ,Regular,0,0,63,26,33,0,0,enrolled,40
102139,Carlos,Salazar_176,M,,Carlos.Salazar_176@example.com,1,1,1,0,1,3.69,0,Michigan,Regular,0,0,92,25,33,0,0,enrolled,40
102141,Shirley,Rodriguez_093,F,,Shirley.Rodriguez_093@example.com,1,1,0,6,0,2.39,1,Colorado,Regular,0,0,59,29,33,0,0,enrolled,40
102142,John,Stiles_342,M,,John.Stiles_342@example.com,0,0,0,4,0,3.46,0,South Carolina,Regular,0,1,86,25,33,0,0,declined,0
102151,Paulo,Santos_354,M,,Paulo.Santos_354@example.com,1,0,0,8,0,2.46,1,Arizona,Regular,0,0,61,29,33,0,0,admitted,0
102164,Jane,Doe_127,F,,Jane.Doe_127@example.com,1,1,1,8,0,2.88,1,Pennsylvania,Regular,0,0,71,26,33,0,0,enrolled,40
102185,John,Doe_420,M,,John.Doe_420@example.com,1,1,0,3,1,2.72,1,West Virginia,Regular,0,0,68,29,33,0,0,enrolled,40
102193,John,Doe_030,M,,John.Doe_030@example.com,0,0,0,7,0,3.18,0,American Samoa,Regular,1,1,79,27,33,0,0,declined,0
102195,Maria,Garcia_091,F,,Maria.Garcia_091@example.com,1,0,0,7,0,3.09,1,Kentucky,Regular,0,0,77,25,33,0,0,admitted,0
102199,Ana,Silva_133,F,,Ana.Silva_133@example.com,0,0,0,6,0,3.21,0,Rhode Island,Regular,0,1,80,25,33,0,0,declined,0
102202,Marcia,Oliveira_201,F,,Marcia.Oliveira_201@example.com,0,0,0,0,1,2.68,0,Washington,Regular,0,1,67,29,33,0,0,declined,0
102213,Alejandro,Rosalez_226,M,,Alejandro.Rosalez_226@example.com,1,1,0,0,1,3.13,0,Hawaii,Regular,0,0,78,28,33,0,0,enrolled,40
102225,John,Stiles_216,M,,John.Stiles_216@example.com,1,1,0,6,0,3.55,1,Mississippi,Regular,0,0,88,26,33,0,0,enrolled,40
102230,Ana,Silva_310,F,,Ana.Silva_310@example.com,1,1,0,1,1,3.41,1,Mississippi,Regular,0,0,85,27,33,0,0,enrolled,40
102233,Maria,Garcia_415,F,,Maria.Garcia_415@example.com,1,1,0,1,1,2.39,1,Texas,Regular,0,0,59,27,33,0,0,enrolled,40
102247,Nikki,Wolf_315,F,,Nikki.Wolf_315@example.com,1,1,0,3,1,2.78,1,South Dakota,Regular,0,0,69,25,33,0,0,enrolled,40
102256,Jane,Doe_245,F,,Jane.Doe_245@example.com,1,1,0,7,0,3.42,1,Colorado,Regular,0,0,85,29,33,0,0,enrolled,40
102257,Paulo,Santos_011,M,,Paulo.Santos_011@example.com,0,0,0,2,1,3.12,0,Alabama,Regular,1,1,77,25,33,0,0,declined,0
102273,Jane,Doe_085,F,,Jane.Doe_085@example.com,1,1,1,4,0,2.64,1,Montana,Regular,0,0,66,25,33,0,0,enrolled,40
102278,Paulo,Santos_262,M,,Paulo.Santos_262@example.com,1,1,0,8,0,3.2,1,Alabama,Regular,0,0,80,26,33,0,0,enrolled,40
102285,Jorge,Souza_370,M,,Jorge.Souza_370@example.com,1,1,0,1,1,3.58,0,New Hampshire,Regular,0,0,89,27,33,0,0,enrolled,40
102288,Paulo,Santos_209,M,,Paulo.Santos_209@example.com,0,0,0,1,1,2.7,0,Mississippi,Regular,1,1,67,26,33,0,0,declined,0
102300,Richard,Roe_123,M,,Richard.Roe_123@example.com,0,0,0,0,1,2.86,0,Tennessee,Regular,0,1,71,27,33,0,0,declined,0
102305,Jane,Doe_031,F,,Jane.Doe_031@example.com,0,0,0,7,0,3.31,0,Utah,Regular,0,1,82,28,33,0,0,declined,0
102307,Nikki,Wolf_364,F,,Nikki.Wolf_364@example.com,0,0,0,8,0,2.65,0,Virginia,Regular,0,1,66,26,33,0,0,declined,0
102316,Paulo,Santos_414,M,,Paulo.Santos_414@example.com,1,1,0,7,0,2.68,0,Puerto Rico,Regular,0,0,67,27,33,0,0,enrolled,40
102318,John,Stiles_142,M,,John.Stiles_142@example.com,1,1,1,3,1,2.6,0,Guam,Regular,0,0,65,27,33,0,0,enrolled,40
102320,Jane,Doe_192,F,,Jane.Doe_192@example.com,1,1,0,2,1,3.77,1,Louisiana,Regular,0,0,94,27,33,0,0,enrolled,40
102331,Jane,Doe_365,F,,Jane.Doe_365@example.com,1,1,1,2,1,2.93,0,Puerto Rico,Regular,0,0,73,25,33,0,0,enrolled,40
102334,Maria,Garcia_428,F,,Maria.Garcia_428@example.com,0,0,0,8,0,3.23,0,Utah,Regular,0,1,80,28,33,0,0,declined,0
102363,John,Stiles_371,M,,John.Stiles_371@example.com,1,1,1,4,0,3.51,1,American Samoa,Regular,0,0,87,28,33,0,0,enrolled,40
102365,Ana,Silva_302,F,,Ana.Silva_302@example.com,1,1,0,5,0,2.68,0,Nevada,Regular,0,0,67,27,33,0,0,enrolled,40
102368,Carlos,Salazar_152,M,,Carlos.Salazar_152@example.com,1,1,0,8,0,3.6,1,North Carolina,Regular,0,0,90,29,33,0,0,enrolled,40
102369,Jane,Doe_306,F,,Jane.Doe_306@example.com,1,1,0,7,0,3.57,1,Maine,Regular,0,0,89,25,33,0,0,enrolled,40
102377,Paulo,Santos_424,M,,Paulo.Santos_424@example.com,1,0,0,6,0,3.42,1,Idaho,Regular,0,0,85,28,33,0,0,admitted,0
102390,Carlos,Salazar_101,M,,Carlos.Salazar_101@example.com,1,1,0,1,1,3.54,1,Kentucky,Regular,0,0,88,29,33,0,0,enrolled,40
102392,Shirley,Rodriguez_122,F,,Shirley.Rodriguez_122@example.com,1,1,0,6,0,2.83,1,Maine,Regular,0,0,70,28,33,0,0,enrolled,40
102396,Nikki,Wolf_170,F,,Nikki.Wolf_170@example.com,1,1,0,0,1,2.84,0,Connecticut,Regular,0,0,71,28,33,0,0,enrolled,40
102399,Mary,Major_242,F,,Mary.Major_242@example.com,1,1,0,6,0,3.39,1,Nevada,Regular,0,0,84,26,33,0,0,enrolled,40
102415,Richard,Roe_157,M,,Richard.Roe_157@example.com,1,1,0,3,1,2.9,1,Oregon,Regular,0,0,72,29,33,0,0,enrolled,40
102438,John,Doe_063,M,,John.Doe_063@example.com,1,0,0,3,1,3.26,1,Maine,Regular,0,0,81,26,33,0,0,admitted,0
102443,Shirley,Rodriguez_111,F,,Shirley.Rodriguez_111@example.com,1,1,1,8,0,3.17,0,District ,Regular,0,0,79,27,33,0,0,enrolled,40
102449,Ana,Silva_021,F,,Ana.Silva_021@example.com,1,1,0,4,0,2.86,1,Massachusetts,Regular,0,0,71,28,33,0,0,enrolled,40
102452,Martha,Rivera_308,F,,Martha.Rivera_308@example.com,1,1,0,2,1,2.44,0,South Dakota,Regular,0,0,61,29,33,0,0,enrolled,40
102454,Alejandro,Rosalez_132,M,,Alejandro.Rosalez_132@example.com,1,1,0,1,1,3.14,1,District ,Regular,0,0,78,29,33,0,0,enrolled,40
102458,John,Doe_043,M,,John.Doe_043@example.com,0,0,0,1,1,3.79,0,North Carolina,Regular,0,1,94,26,33,0,0,declined,0
102459,John,Doe_185,M,,John.Doe_185@example.com,0,0,0,7,0,3.39,0,Illinois,Regular,1,1,84,25,33,0,0,declined,0
102461,Nikki,Wolf_202,F,,Nikki.Wolf_202@example.com,1,1,0,4,0,3.1,1,Guam,Regular,0,0,77,26,33,0,0,enrolled,40
102464,Martha,Rivera_161,F,,Martha.Rivera_161@example.com,1,1,0,7,0,2.96,0,Utah,Regular,0,0,73,29,33,0,0,enrolled,40
102465,Maria,Garcia_403,F,,Maria.Garcia_403@example.com,1,1,0,5,0,3.58,1,Colorado,Regular,0,0,89,28,33,0,0,enrolled,40
102475,Nikki,Wolf_351,F,,Nikki.Wolf_351@example.com,1,1,0,1,1,3.47,1,Alaska,Regular,0,0,86,27,33,0,0,enrolled,40
